996,401       ,COPA DE UN SABOR              ,COPA DE UN SABOR                                                                                    ,130,5,,,2.50,,,,,,,
997,305       ,DEGUSTACION TROPICAL          ,DEGUSTACION TROPICAL                                                                                ,130,5,,,3.55,,,,,,,
998,304       ,DEGUSTACION CLASICA           ,DEGUSTACION CLASICA                                                                                 ,130,5,,,3.55,,,,,,,
999,303       ,TITANIC                       ,TITANIC                                                                                             ,130,5,,,5.45,,,,,,,
1000,302       ,HUEVO FRITO                   ,HUEVO FRITO                                                                                         ,130,5,,,2.95,,,,,,,
1001,301       ,BANANA SPLIT                  ,BANANA SPLIT                                                                                        ,130,5,,,3.80,,,,,,,
1003,501       ,MICKEY                        ,MICKEY                                                                                              ,130,5,,,2.05,,,,,,,
1004,128       ,LA ISLA DEL TESORO            ,LA ISLA DEL TESORO                                                                                  ,130,5,,,2.30,,,,,,,
1005,127       ,PAYASO                        ,PAYASO                                                                                              ,130,5,,,2.50,,,,,,,
1007,125       ,GUSANITO                      ,GUSANITO                                                                                            ,130,5,,,2.40,,,,,,,
1008,124       ,SPAGUETTI                     ,SPAGUETTI                                                                                           ,130,5,,,2.10,,,,,,,
1009,123       ,ALFONSITO                     ,ALFONSITO                                                                                           ,130,5,,,2.20,,,,,,,
1010,122       ,OSITO                         ,OSITO                                                                                               ,130,5,,,2.40,,,,,,,
1011,121       ,PINOCHO                       ,PINOCHO                                                                                             ,130,5,,,2.50,,,,,,,
1012,928       ,TRINA TI LIMON NEGRO          ,TRINA TI LIMON NEGRO                                                                                ,140,5,,,1.50,,,,,,,
1013,763       ,AQUARIUS NARANJA 20CC         ,AQUARIUS NARANJA 20CC                                                                               ,140,5,,,1.20,,,,,,,
1014,762       ,AQUARIUS 20CC                 ,AQUARIUS 20CC                                                                                       ,140,5,,,1.20,,,,,,,
1015,758       ,SPRITE                        ,SPRITE                                                                                              ,140,5,,,1.25,,,,,,,
1016,755       ,MARE ROSSO                    ,MARE ROSSO                                                                                          ,140,5,,,1.25,,,,,,,
1021,728       ,SCHWEPPES TONICA              ,SCHWEPPES TONICA                                                                                    ,140,5,,,1.25,,,,,,,
1022,726       ,FANTA DE LIMON (BOTE)         ,FANTA DE LIMON (BOTE)                                                                               ,140,5,,,1.25,,,,,,,
1023,725       ,FANTA NARANJA (BOTE)          ,FANTA NARANJA (BOTE)                                                                                ,140,5,,,1.25,,,,,,,
1024,724       ,COCA-COLA SIN (20CC)          ,COCA-COLA SIN (20CC)                                                                                ,140,5,,,1.25,,,,,,,
1025,723       ,COCA-COLA LIGHT (20CC)        ,COCA-COLA LIGHT (20CC)                                                                              ,140,5,,,1.25,,,,,,,
1026,722       ,COCA-COLA SIN (BOTE)          ,COCA-COLA SIN (BOTE)                                                                                ,140,5,,,1.25,,,,,,,
1027,721       ,COCA-COLA LIGHT (BOTE)        ,COCA-COLA LIGHT (BOTE)                                                                              ,140,5,,,1.25,,,,,,,
1028,720       ,NESTEE                        ,NESTEE                                                                                              ,140,5,,,1.25,,,,,,,
1029,719       ,AGUA VICHY                    ,AGUA VICHY                                                                                          ,140,5,,,1.05,,,,,,,
1030,718       ,AQUARIUS BOTE                 ,AQUARIUS BOTE                                                                                       ,140,5,,,1.25,,,,,,,
1031,717       ,TONICA NORDIC                 ,TONICA NORDIC                                                                                       ,140,5,,,1.25,,,,,,,
1032,716       ,BATIDO CACAO PULEVA           ,BATIDO CACAO PULEVA                                                                                 ,140,5,,,1.25,,,,,,,
1033,715       ,FANTA DE LIMON                ,FANTA DE LIMON                                                                                      ,140,5,,,1.25,,,,,,,
1034,714       ,FANTA NARANJA                 ,FANTA NARANJA                                                                                       ,140,5,,,1.25,,,,,,,
1035,713       ,COCA-COLA 20CC                ,COCA-COLA 20CC                                                                                      ,140,5,,,1.25,,,,,,,
1036,712       ,COCA-COLA (BOTE)              ,COCA-COLA (BOTE)                                                                                    ,140,5,,,1.25,,,,,,,
1039,709       ,GINGER-ALE                    ,GINGER-ALE                                                                                          ,140,5,,,1.25,,,,,,,
1040,708       ,KAS FRUIT MELOCOTON           ,KAS FRUIT MELOCOTON                                                                                 ,140,5,,,1.25,,,,,,,
1041,707       ,KAS FRUIT PI¥A                ,KAS FRUIT PI¥A                                                                                      ,140,5,,,1.25,,,,,,,
1042,706       ,SEVEN-UP                      ,SEVEN-UP                                                                                            ,140,5,,,1.25,,,,,,,
1043,705       ,KAS LIMON                     ,KAS LIMON                                                                                           ,140,5,,,1.25,,,,,,,
1044,704       ,KAS NARANJA                   ,KAS NARANJA                                                                                         ,140,5,,,1.25,,,,,,,
1045,703       ,BITTER SIN                    ,BITTER SIN                                                                                          ,140,5,,,1.25,,,,,,,
1046,702       ,PEPSI-LIGHT                   ,PEPSI-LIGHT                                                                                         ,140,5,,,1.25,,,,,,,
1047,701       ,PEPSI NORMAL                  ,PEPSI NORMAL                                                                                        ,140,5,,,1.25,,,,,,,
1048,358       ,BURN                          ,BURN                                                                                                ,140,5,,,2.00,,,,,,,
1049,356       ,RED BULL                      ,RED BULL                                                                                            ,140,5,,,2.00,,,,,,,
1050,925       ,TE ESPECIAL CON LECHE         ,TE ESPECIAL CON LECHE                                                                               ,150,5,,,1.50,,,,,,,
1051,924       ,TE CON LECHE                  ,TE CON LECHE                                                                                        ,150,5,,,1.30,,,,,,,
1052,816       ,TE CON LECHE                  ,TE CON LECHE                                                                                        ,150,5,,,1.15,,,,,,,
1053,815       ,MANWI                         ,MANWI                                                                                               ,150,5,,,1.15,,,,,,,
1054,814       ,TEWI                          ,TEWI                                                                                                ,150,5,,,1.15,,,,,,,
1055,813       ,TILA                          ,TILA                                                                                                ,150,5,,,0.85,,,,,,,
1056,812       ,POLEO                         ,POLEO                                                                                               ,150,5,,,0.85,,,,,,,
1057,811       ,MANZANILLA                    ,MANZANILLA                                                                                          ,150,5,,,0.85,,,,,,,
1058,810       ,TE                            ,TE                                                                                                  ,150,5,,,0.85,,,,,,,
1059,785       ,TE POMPADOUR TE ROOBOIS       ,TE POMPADOUR TE ROOBOIS                                                                             ,150,5,,,1.25,,,,,,,
1060,783       ,TE POMPADOUR TE CON NARANJA   ,TE POMPADOUR TE CON NARANJA                                                                         ,150,5,,,1.25,,,,,,,
1061,782       ,TE COMPA¥IA INDIAS TEA BLANCO ,TE COMPA¥IA INDIAS TEA BLANCO                                                                       ,150,5,,,1.25,,,,,,,
1062,782       ,TE POMPADOUR TE CON LIMON     ,TE POMPADOUR TE CON LIMON                                                                           ,150,5,,,1.25,,,,,,,
1063,781       ,TE HORNIMANS TE DE LA BELLEZA ,TE HORNIMANS TE DE LA BELLEZA                                                                       ,150,5,,,1.25,,,,,,,
1064,780       ,TE HORNIMANS INFUDIGEST       ,TE HORNIMANS INFUDIGEST                                                                             ,150,5,,,1.25,,,,,,,
1065,897       ,TE TWININGS PU-ERH            ,TE TWININGS PU-ERH                                                                                  ,150,5,,,1.25,,,,,,,
1066,836       ,TE CON LIMON INCLUIDO         ,TE CON LIMON INCLUIDO                                                                               ,150,5,,,1.25,,,,,,,
1067,835       ,TE PU-ERH                     ,TE PU-ERH                                                                                           ,150,5,,,1.25,,,,,,,
1068,834       ,TE VERDE CON MENTA            ,TE VERDE CON MENTA                                                                                  ,150,5,,,1.25,,,,,,,
1069,833       ,TE EARL GREY                  ,TE EARL GREY                                                                                        ,150,5,,,1.25,,,,,,,
1070,832       ,TE SABOR CANELA               ,TE SABOR CANELA                                                                                     ,150,5,,,1.25,,,,,,,
1071,831       ,TE SABOR MELOCOTON            ,TE SABOR MELOCOTON                                                                                  ,150,5,,,1.25,,,,,,,
1072,830       ,TE SABOR FRESA                ,TE SABOR FRESA                                                                                      ,150,5,,,1.25,,,,,,,
1073,829       ,TE FRUTAS                     ,TE FRUTAS                                                                                           ,150,5,,,1.25,,,,,,,
1074,828       ,TE BREAKFAST                  ,TE BREAKFAST                                                                                        ,150,5,,,1.25,,,,,,,
1075,827       ,TE CEYLAN                     ,TE CEYLAN                                                                                           ,150,5,,,1.25,,,,,,,
1076,826       ,TE SIN (DESCAFEINADO)         ,TE SIN (DESCAFEINADO)                                                                               ,150,5,,,1.25,,,,,,,
1077,825       ,TE JAZMIN                     ,TE JAZMIN                                                                                           ,150,5,,,1.25,,,,,,,
1078,824       ,TE BLANCO                     ,TE BLANCO                                                                                           ,150,5,,,1.25,,,,,,,
1079,823       ,TE ROJO                       ,TE ROJO                                                                                             ,150,5,,,1.25,,,,,,,
1080,822       ,TE VERDE                      ,TE VERDE                                                                                            ,150,5,,,1.25,,,,,,,
1081,901       ,ZUMO DE NARANJA               ,ZUMO DE NARANJA                                                                                     ,160,5,,,1.35,,,,,,,
1082,788       ,ZUMO TOMATE HERO              ,ZUMO TOMATE HERO                                                                                    ,160,5,,,1.25,,,,,,,
1083,787       ,MOSTO HERO                    ,MOSTO HERO                                                                                          ,160,5,,,1.25,,,,,,,
1084,786       ,ZUMO PI¥A HERO                ,ZUMO PI¥A HERO                                                                                      ,160,5,,,1.25,,,,,,,
1085,779       ,ZUMO MELOCOTON HERO           ,ZUMO MELOCOTON HERO                                                                                 ,160,5,,,1.25,,,,,,,
1086,732       ,ZUMO VIDA PI¥A                ,ZUMO VIDA PI¥A                                                                                      ,160,5,,,1.25,,,,,,,
1087,731       ,ZUMO VIDA MELOCOTON           ,ZUMO VIDA MELOCOTON                                                                                 ,160,5,,,1.25,,,,,,,
